mais-que-tu·do,"nome masculino","mˌajs.ki.tˈu.dʊ ou mˌajs.ki.tˈu.dʊ"
mais-va·li·a,"nome feminino",mˌajs.va.lˈi.jə
mai·ús·cu·la,"nome feminino",maj.ˈus.ku.lə
mai·us·cu·la·men·te,advérbio,maj.us.ku.la.mˈẽj.tʃi
mai·ús·cu·lo,adjetivo,maj.ˈus.ku.lʊ
ma·jes·ta·de,"nome feminino",ma.ʒes.tˈa.dʒi
ma·jes·ta·ti·ca·men·te,advérbio,ma.ʒes.ta.tʃi.ka.mˈẽj.tʃi
ma·jes·tá·ti·co,adjetivo,ma.ʒes.tˈa.tʃi.kʊ
ma·jes·to·sa·men·te,advérbio,ma.ʒes.to.za.mˈẽj.tʃi
ma·jes·to·si·da·de,"nome feminino",ma.ʒes.to.zi.dˈa.dʒi
ma·jes·to·so,adjetivo,ma.ʒes.tˈo.zʊ
ma·jo·ei·ra,"nome feminino",ma.ʒwˈej.ɾə
ma·jó·li·ca,"nome feminino",ma.ʒˈɔ.li.kə
ma·jor,adjetivo,ma.ʒˈɔɾ
ma·jor,"nome masculino",ma.ʒˈɔɾ
ma·jor,"nome feminino",ma.ʒˈɔɾ
ma·jor-ge·ne·ral,"nome masculino",ma.ʒˌɔr.ʒe.ne.ɾˈaw
ma·jo·rar,verbo,ma.ʒo.ɾˈa
ma·jo·re·te,"nome feminino",ma.ʒɔ.ɾˈɛ.tʃi
ma·ka,"nome feminino",mˈa.kə
mal,conjunção,mˈaw
mal,advérbio,mˈaw
mal,"nome masculino",mˈaw
mal-a·gra·de·ci·do,adjetivo,mˌaw.a.gɾa.de.sˈi.dʊ
mal-a·gra·de·ci·do,"nome masculino",mˌaw.a.gɾa.de.sˈi.dʊ
mal-a·ma·nha·do,adjetivo,mˌaw.a.ma.ɲˈa.dʊ
mal-e·du·ca·da,"nome feminino",mˌaw.e.du.kˈa.də
mal-e·du·ca·da·men·te,advérbio,mˌaw.e.du.ka.da.mˈẽj.tʃi
mal-e·du·ca·do,adjetivo,mˌaw.e.du.kˈa.dʊ
mal-e·du·ca·do,"nome masculino",mˌaw.e.du.kˈa.dʊ
mal-en·ca·ra·da·men·te,advérbio,mˌaw.ĩ.ka.ɾa.da.mˈẽj.tʃi
mal-en·ca·ra·do,adjetivo,mˌaw.ĩ.ka.ɾˈa.dʊ
mal-en·ten·di·do,"nome masculino",mˌaw.ĩ.tẽ.dʒˈi.dʊ
mal-en·ten·di·do,adjetivo,mˌaw.ĩ.tẽ.dʒˈi.dʊ
mal-es·tar,"nome masculino",mˌaw.is.tˈaɾ
mal-hu·mo·ra·da·men·te,advérbio,mˌaw.u.mo.ɾa.da.mˈẽj.tʃi
mal-hu·mo·ra·do,adjetivo,mˌaw.u.mo.ɾˈa.dʊ
mal-in·ten·ci·o·na·da·men·te,advérbio,mˌaw.ĩ.tẽ.si.o.na.da.mˈẽj.tʃi
mal-in·ten·ci·o·na·do,adjetivo,mˌaw.ĩ.tẽ.si.o.nˈa.dʊ
mal-in·ten·ci·o·na·do,"nome masculino",mˌaw.ĩ.tẽ.si.o.nˈa.dʊ
ma·la,"nome feminino",mˈa.lə
ma·la-pos·ta,"nome feminino",mˌa.lə.pˈɔs.tə
ma·la·bar,"nome masculino",ma.la.bˈaɾ
ma·la·bar,adjetivo,ma.la.bˈaɾ
ma·la·bar,"nome feminino",ma.la.bˈaɾ
ma·la·ba·ris·mo,"nome masculino",ma.la.ba.ɾˈiz.mʊ
ma·la·ba·ris·ta,adjetivo,ma.la.ba.ɾˈis.tə
ma·la·ba·ris·ta,"nome masculino",ma.la.ba.ɾˈis.tə
ma·la·ba·ris·ta,"nome feminino",ma.la.ba.ɾˈis.tə
ma·la·ca,"nome masculino",ma.lˈa.kə
ma·la·ca,"nome feminino",ma.lˈa.kə
ma·la·ci·a,"nome feminino",ma.la.sˈi.jə
ma·la·co·lo·gi·a,"nome feminino",ma.la.ko.lo.ʒˈi.jə
ma·la·fai·a,"nome feminino","ma.la.fˈaj.jə ou ma.la.fˈaj.jə"
má·la·ga,"nome masculino",mˈa.la.gə
ma·la·gue·nho,adjetivo,ma.la.gˈe.ɲʊ
ma·la·gue·nho,"nome masculino",ma.la.gˈe.ɲʊ
ma·la·gue·ta,"nome feminino",ma.la.gˈe.tə
ma·lai·a,"nome feminino",ma.lˈaj.jə
ma·lai·a,adjetivo,ma.lˈaj.jə
ma·lai·o,"nome masculino",ma.lˈaj.jʊ
ma·lai·o,adjetivo,ma.lˈaj.jʊ
ma·lan·dra,"nome feminino",ma.lˈə̃.dɾə
