tra·ma·gal,"nome masculino",tɾa.ma.gˈaw
tra·mar,verbo,tɾa.mˈa
tram·be·lho,"nome masculino",tɾə̃.bˈe.ʎʊ
tram·bo·lhão,"nome masculino",tɾə̃.bo.ʎˈə̃w
tram·bo·lhar,verbo,tɾə̃.bo.ʎˈa
tram·bo·lho,"nome masculino",tɾə̃.bˈo.ʎʊ
tra·mi·ta·ção,"nome feminino",tɾa.mi.ta.sˈə̃w
tra·mi·tar,verbo,tɾa.mi.tˈa
trâ·mi·te,"nome masculino",tɾˈə.mi.tʃi
tra·mo,"nome masculino",tɾˈə.mʊ
tra·moi·a,"nome feminino",tɾa.mˈɔj.jə
tra·mon·ta·na,"nome feminino",tɾa.mõ.tˈə.nə
tra·mon·tar,verbo,tɾa.mõ.tˈa
tram·pa,"nome feminino",tɾˈə̃.pə
tram·po·lim,"nome masculino",tɾə̃.po.lˈiɲ
tram·po·li·nei·ro,"nome masculino",tɾə̃.po.li.nˈej.ɾʊ
tram·po·li·nei·ro,adjetivo,tɾə̃.po.li.nˈej.ɾʊ
trâ·mu·ei,"nome masculino",tɾˈə.mwej
tra·nar,verbo,tɾa.nˈa
tran·ça,"nome feminino",tɾˈə̃.sə
tran·ca,"nome masculino",tɾˈə̃.kə
tran·ca,"nome feminino",tɾˈə̃.kə
tran·ca·da,"nome feminino",tɾə̃.kˈa.də
tran·ca·do,adjetivo,tɾə̃.kˈa.dʊ
tran·cão,"nome masculino",tɾə̃.kˈə̃w
tran·çar,verbo,tɾə̃.sˈa
tran·car,verbo,tɾə̃.kˈa
tran·char,verbo,tɾə̃.ʃˈa
"tran· che","nome feminino",tɾˈə̃.ʃi
tran·ci·nha,"nome feminino",tɾə̃.sˈi.ɲə
tran·co,"nome masculino",tɾˈə̃.kʊ
tran·ga·lha·dan·ças,"nome masculino","tɾə̃.ga.ʎa.dˈə̃.səs ou tɾə̃.ga.ʎa.dˈə̃.səs"
tran·ga·lha·dan·ças,adjetivo,tɾə̃.ga.ʎa.dˈə̃.səs
tran·quei·ra,"nome feminino",tɾə̃.kˈej.ɾə
tran·qui·la·men·te,advérbio,tɾə̃.kwi.la.mˈẽj.tʃi
tran·qui·li·da·de,"nome feminino",tɾə̃.kwi.li.dˈa.dʒi
tran·qui·li·za·dor,adjetivo,tɾə̃.kwi.li.za.dˈoɾ
tran·qui·li·za·dor,"nome masculino",tɾə̃.kwi.li.za.dˈoɾ
tran·qui·li·za·do·ra·men·te,advérbio,tɾə̃.kwi.li.za.do.ɾa.mˈẽj.tʃi
tran·qui·li·zan·te,"nome masculino",tɾə̃.kwi.li.zˈə̃.tʃi
tran·qui·li·zan·te,adjetivo,tɾə̃.kwi.li.zˈə̃.tʃi
tran·qui·li·zar,verbo,tɾə̃.kwi.li.zˈa
tran·qui·lo,adjetivo,tɾə̃.kwˈi.lʊ
trans-se·xu·al,"nome feminino",tɾə̃.sek.swˈaw
trans-se·xu·al,"nome masculino",tɾə̃.sek.swˈaw
trans-se·xu·al,adjetivo,tɾə̃.sek.swˈaw
tran·sa·ção,"nome feminino","tɾə̃.za.sˈə̃w ou tɾə̃.za.sˈə̃w ou tɾə̃.za.sˈə̃w"
tran·sa·ci·o·nal,adjetivo,tɾə̃.za.si.o.nˈaw
tran·sa·ci·o·nar,verbo,"tɾə̃.za.si.o.nˈa ou tɾə̃.za.si.o.nˈa"
tran·sa·ci·o·ná·vel,adjetivo,tɾə̃.za.si.o.nˈa.vew
tran·sac·to,adjetivo,tɾə̃.zˈa.kə.tʊ
tran·sal·pi·no,adjetivo,tɾə̃.zaw.pˈi.nʊ
tran·sa·tlân·ti·co,"nome masculino",tɾə̃.za.tlˈə̃.tʃi.kʊ
tran·sa·tlân·ti·co,adjetivo,tɾə̃.za.tlˈə̃.tʃi.kʊ
tran·sa·to,adjetivo,tɾə̃.zˈa.tʊ
trans·bor·da·dor,"nome masculino",tɾə̃z.boɾ.da.dˈoɾ
trans·bor·da·men·to,"nome masculino",tɾə̃z.boɾ.da.mˈẽj.tʊ
trans·bor·dan·te,adjetivo,tɾə̃z.boɾ.dˈə̃.tʃi
trans·bor·dar,verbo,tɾə̃z.boɾ.dˈa
trans·bor·do,"nome masculino",tɾə̃z.bˈoɾ.dʊ
trans·cau·ca·si·a·no,adjetivo,tɾə̃s.kaw.ka.zjˈə.nʊ
"trans·cen·dên·ci· a","nome feminino",tɾə̃.sẽ.dˈẽj.sjə
trans·cen·den·tal,adjetivo,tɾə̃.sẽ.dẽ.tˈaw
trans·cen·den·ta·lis·mo,"nome masculino",tɾə̃.sẽ.dẽ.ta.lˈiz.mʊ
trans·cen·den·ta·lis·ta,"nome masculino",tɾə̃.sẽ.dẽ.ta.lˈis.tə
trans·cen·den·ta·lis·ta,"nome feminino",tɾə̃.sẽ.dẽ.ta.lˈis.tə
trans·cen·den·tal·men·te,advérbio,tɾə̃.sẽ.dẽ.taw.mˈẽj.tʃi
trans·cen·den·te,adjetivo,tɾə̃.sẽ.dˈẽj.tʃi
trans·cen·den·te,"nome masculino",tɾə̃.sẽ.dˈẽj.tʃi
trans·cen·der,verbo,tɾə̃.sẽ.dˈe
trans·con·ti·nen·tal,adjetivo,tɾə̃s.kõ.tʃi.nẽ.tˈaw
trans·cor·rer,verbo,tɾə̃s.ko.xˈe
trans·cor·ri·do,adjetivo,tɾə̃s.ko.xˈi.dʊ
trans·cre·ver,verbo,tɾə̃s.kɾe.vˈe
trans·cri·ção,"nome feminino",tɾə̃s.kɾi.sˈə̃w
trans·crip·ta·se,"nome feminino",tɾə̃s.kɾi.pə.tˈa.zi
trans·cri·to,adjetivo,tɾə̃s.kɾˈi.tʊ
trans·cri·to,"nome masculino",tɾə̃s.kɾˈi.tʊ
trans·cri·tor,"nome masculino",tɾə̃s.kɾi.tˈoɾ
trans·cri·tor,adjetivo,tɾə̃s.kɾi.tˈoɾ
trans·dis·ci·pli·na·ri·da·de,"nome feminino",tɾə̃z.dʒi.si.pli.na.ɾi.dˈa.dʒi
trans·du·ção,"nome feminino",tɾə̃z.du.sˈə̃w
tran·se,"nome masculino",tɾˈə̃.zi
tran·sep·to,"nome masculino",tɾə̃.sˈɛ.pə.tʊ
tran·se·un·te,"nome masculino",tɾə̃.ze.ˈũ.tʃi
tran·se·un·te,adjetivo,tɾə̃.ze.ˈũ.tʃi
tran·se·un·te,"nome feminino",tɾə̃.ze.ˈũ.tʃi
tran·se·xu·al,"nome masculino",tɾə̃.sek.swˈaw
tran·se·xu·al,adjetivo,tɾə̃.sek.swˈaw
tran·se·xu·al,"nome feminino",tɾə̃.sek.swˈaw
tran·se·xu·a·li·da·de,"nome feminino","tɾə̃.sek.swa.li.dˈa.dʒi ou tɾə̃.sek.swa.li.dˈa.dʒi"
tran·se·xu·a·lis·mo,"nome masculino",tɾə̃.sek.swa.lˈiz.mʊ
"trans·fe·rên·ci· a","nome feminino",tɾə̃s.fe.ɾˈẽj.sjə
trans·fe·ri·dor,adjetivo,tɾə̃s.fe.ɾi.dˈoɾ
trans·fe·ri·dor,"nome masculino",tɾə̃s.fe.ɾi.dˈoɾ
trans·fe·rir,verbo,tɾə̃s.fe.ɾˈi
trans·fe·rí·vel,adjetivo,tɾə̃s.fe.ɾˈi.vew
trans·fi·gu·ra·ção,"nome feminino",tɾə̃s.fi.gu.ɾa.sˈə̃w
trans·fi·gu·ra·do,adjetivo,tɾə̃s.fi.gu.ɾˈa.dʊ
trans·fi·gu·ra·do,"nome masculino",tɾə̃s.fi.gu.ɾˈa.dʊ
trans·fi·gu·ra·dor,"nome masculino",tɾə̃s.fi.gu.ɾa.dˈoɾ
trans·fi·gu·ra·dor,adjetivo,tɾə̃s.fi.gu.ɾa.dˈoɾ
trans·fi·gu·rar,verbo,tɾə̃s.fi.gu.ɾˈa
trans·for·ma·ção,"nome feminino",tɾə̃s.foɾ.ma.sˈə̃w
trans·for·ma·da,"nome feminino",tɾə̃s.foɾ.mˈa.də
trans·for·ma·do,adjetivo,tɾə̃s.foɾ.mˈa.dʊ
trans·for·ma·dor,adjetivo,tɾə̃s.foɾ.ma.dˈoɾ
trans·for·ma·dor,"nome masculino",tɾə̃s.foɾ.ma.dˈoɾ
trans·for·ma·do·ra,"nome feminino",tɾə̃s.foɾ.ma.dˈo.ɾə
trans·for·man·te,adjetivo,tɾə̃s.foɾ.mˈə̃.tʃi
trans·for·mar,verbo,tɾə̃s.foɾ.mˈa
trans·for·ma·ti·vo,adjetivo,tɾə̃s.foɾ.ma.tʃˈi.vʊ
trans·for·má·vel,adjetivo,tɾə̃s.foɾ.mˈa.vew
trans·for·mis·mo,"nome masculino",tɾə̃s.foɾ.mˈiz.mʊ
trans·for·mis·ta,adjetivo,tɾə̃s.foɾ.mˈis.tə
trans·for·mis·ta,"nome feminino",tɾə̃s.foɾ.mˈis.tə
trans·for·mis·ta,"nome masculino",tɾə̃s.foɾ.mˈis.tə
trans·fron·tei·ras,adjetivo,tɾə̃s.fɾõ.tˈej.ɾəs
trans·fron·tei·ri·ço,adjetivo,tɾə̃s.fɾõ.tej.ɾˈi.sʊ
trâns·fu·ga,"nome masculino","tɾˈə̃s.fu.gə ou tɾˈə̃s.fu.gə"
trans·fun·dir,verbo,tɾə̃s.fũ.dʒˈi
trans·fu·são,"nome feminino",tɾə̃s.fu.zˈə̃w
trans·gé·ni·co,adjetivo,tɾə̃z.ʒˈɛ.ni.kʊ
trans·gre·dir,verbo,tɾə̃z.gɾe.dʒˈi
trans·gres·são,"nome feminino",tɾə̃z.gɾe.sˈə̃w
trans·gres·si·va·men·te,advérbio,tɾə̃z.gɾe.si.va.mˈẽj.tʃi
trans·gres·si·vo,adjetivo,tɾə̃z.gɾe.sˈi.vʊ
trans·gres·sor,"nome masculino",tɾə̃z.gɾe.sˈoɾ
trans·gres·sor,adjetivo,tɾə̃z.gɾe.sˈoɾ
trans·gres·so·ra,"nome feminino",tɾə̃z.gɾe.sˈo.ɾə
tran·si·be·ri·a·no,adjetivo,tɾə̃.si.be.ɾjˈə.nʊ
tran·si·be·ri·a·no,"nome masculino",tɾə̃.si.be.ɾjˈə.nʊ
tran·si·ção,"nome feminino",tɾə̃.zi.sˈə̃w
tran·si·do,adjetivo,tɾə̃.zˈi.dʊ
"tran·si·gên·ci· a","nome feminino",tɾə̃.zi.ʒˈẽj.sjə
tran·si·gen·te,adjetivo,tɾə̃.zi.ʒˈẽj.tʃi
tran·si·gen·te,"nome feminino",tɾə̃.zi.ʒˈẽj.tʃi
tran·si·gen·te,"nome masculino",tɾə̃.zi.ʒˈẽj.tʃi
tran·si·gi·do,adjetivo,tɾə̃.zi.ʒˈi.dʊ
tran·si·gir,verbo,tɾə̃.zi.ʒˈi
tran·sir,verbo,tɾə̃.zˈi
tran·sís·tor,"nome masculino",tɾə̃.zˈis.toɾ
tran·sis·to·ri·za·do,adjetivo,tɾə̃.zis.to.ɾi.zˈa.dʊ
tran·sis·to·ri·zar,verbo,tɾə̃.zis.to.ɾi.zˈa
tran·si·ta·do,adjetivo,tɾə̃.zi.tˈa.dʊ
tran·si·tar,verbo,tɾə̃.zi.tˈa
"tran·si·tá·ri· o",adjetivo,tɾə̃.zi.tˈa.ɾjʊ
"tran·si·tá·ri· o","nome masculino",tɾə̃.zi.tˈa.ɾjʊ
tran·si·tá·vel,adjetivo,tɾə̃.zi.tˈa.vew
tran·si·ti·va·men·te,advérbio,tɾə̃.zi.tʃi.va.mˈẽj.tʃi
tran·si·ti·var,verbo,tɾə̃.zi.tʃi.vˈa
tran·si·ti·vo,adjetivo,tɾə̃.zi.tʃˈi.vʊ
trân·si·to,"nome masculino",tɾˈə̃.zi.tʊ
tran·si·to·ri·a·men·te,advérbio,tɾə̃.zi.tɔ.ɾja.mˈẽj.tʃi
tran·si·to·ri·e·da·de,"nome feminino",tɾə̃.zi.to.ɾi.e.dˈa.dʒi
"tran·si·tó·ri· o",adjetivo,tɾə̃.zi.tˈɔ.ɾjʊ
trans·la·ção,"nome feminino",tɾə̃z.la.sˈə̃w
trans·la·da·ção,"nome feminino",tɾə̃z.la.da.sˈə̃w
trans·la·dar,verbo,tɾə̃z.la.dˈa
trans·la·ti·vo,adjetivo,tɾə̃z.la.tʃˈi.vʊ
trans·la·tor,"nome masculino",tɾə̃z.la.tˈoɾ
trans·li·te·ra·ção,"nome feminino",tɾə̃z.li.te.ɾa.sˈə̃w
trans·lu·ci·da·men·te,advérbio,tɾə̃z.lu.si.da.mˈẽj.tʃi
trans·lu·ci·dar,verbo,tɾə̃z.lu.si.dˈa
trans·lu·ci·dez,"nome feminino",tɾə̃z.lu.si.dˈes
trans·lú·ci·do,adjetivo,tɾə̃z.lˈu.si.dʊ
trans·mi·gra·ção,"nome feminino",tɾə̃z.mi.gɾa.sˈə̃w
trans·mi·gran·te,adjetivo,tɾə̃z.mi.gɾˈə̃.tʃi
trans·mis·são,"nome feminino",tɾə̃z.mi.sˈə̃w
trans·mis·si·bi·li·da·de,"nome feminino",tɾə̃z.mi.si.bi.li.dˈa.dʒi
trans·mis·sí·vel,adjetivo,tɾə̃z.mi.sˈi.vew
trans·mis·si·vel·men·te,advérbio,tɾə̃z.mi.si.vew.mˈẽj.tʃi
trans·mis·sor,adjetivo,tɾə̃z.mi.sˈoɾ
trans·mis·sor,"nome masculino",tɾə̃z.mi.sˈoɾ
trans·mis·so·ra,"nome feminino",tɾə̃z.mi.sˈo.ɾə
trans·mi·tir,verbo,tɾə̃z.mi.tʃˈi
trans·mon·ta·na,"nome feminino",tɾə̃z.mõ.tˈə.nə
trans·mon·ta·no,"nome masculino",tɾə̃z.mõ.tˈə.nʊ
trans·mon·ta·no,adjetivo,tɾə̃z.mõ.tˈə.nʊ
trans·mu·dar,verbo,tɾə̃z.mu.dˈa
trans·mu·ta·ção,"nome feminino",tɾə̃z.mu.ta.sˈə̃w
trans·mu·tar,verbo,tɾə̃z.mu.tˈa
trans·na·ci·o·nal,adjetivo,tɾə̃z.na.si.o.nˈaw
tran·so·ce·â·ni·co,adjetivo,tɾə̃.zo.si.ˈə.ni.kʊ
trans·pa·re·cer,verbo,tɾə̃s.pa.ɾe.sˈe
"trans·pa·rên·ci· a","nome feminino",tɾə̃s.pa.ɾˈẽj.sjə
trans·pa·ren·tar,verbo,tɾə̃s.pa.ɾẽ.tˈa
trans·pa·ren·te,adjetivo,tɾə̃s.pa.ɾˈẽj.tʃi
trans·pa·ren·te,"nome masculino",tɾə̃s.pa.ɾˈẽj.tʃi
trans·pa·ren·te·men·te,advérbio,tɾə̃s.pa.ɾẽ.te.mˈẽj.tʃi
trans·pi·ra·ção,"nome feminino",tɾə̃s.pi.ɾa.sˈə̃w
trans·pi·rar,verbo,tɾə̃s.pi.ɾˈa
trans·plan·ta·ção,"nome feminino",tɾə̃s.plə̃.ta.sˈə̃w
trans·plan·tar,verbo,tɾə̃s.plə̃.tˈa
trans·plan·te,"nome feminino",tɾə̃s.plˈə̃.tʃi
trans·po·ní·vel,adjetivo,tɾə̃s.po.nˈi.vew
trans·por,verbo,tɾə̃s.pˈo
trans·por·ta·dor,"nome masculino",tɾə̃s.poɾ.ta.dˈoɾ
trans·por·ta·dor,adjetivo,tɾə̃s.poɾ.ta.dˈoɾ
trans·por·ta·do·ra,"nome feminino",tɾə̃s.poɾ.ta.dˈo.ɾə
trans·por·tar,verbo,tɾə̃s.poɾ.tˈa
trans·por·tá·vel,adjetivo,tɾə̃s.poɾ.tˈa.vew
trans·por·te,"nome masculino",tɾə̃s.pˈɔɾ.tʃi
trans·po·si·ção,"nome feminino",tɾə̃s.po.zi.sˈə̃w
trans·pos·to,adjetivo,tɾə̃s.pˈos.tʊ
trans·ta·ga·no,adjetivo,tɾə̃s.ta.gˈə.nʊ
trans·tor·na·do,adjetivo,tɾə̃s.tor.nˈa.dʊ
trans·tor·nar,verbo,tɾə̃s.tor.nˈa
trans·tor·no,"nome masculino",tɾə̃s.tˈor.nʊ
tran·subs·tan·ci·a·ção,"nome feminino",tɾə̃.subs.tə̃.sja.sˈə̃w
"tran·su·mân·ci· a","nome feminino",tɾə̃.zu.mˈə̃.sjə
tran·su·man·te,"nome masculino","tɾə̃.zu.mˈə̃.tʃi ou tɾə̃.zu.mˈə̃.tʃi"
tran·su·man·te,adjetivo,tɾə̃.zu.mˈə̃.tʃi
trans·va·sa·men·to,"nome masculino",tɾə̃z.va.za.mˈẽj.tʊ
trans·va·sar,verbo,tɾə̃z.va.zˈa
trans·va·se,"nome masculino",tɾə̃z.vˈa.zi
trans·va·zar,verbo,tɾə̃z.va.zˈa
trans·ver·sal,"nome masculino",tɾə̃z.veɾ.sˈaw
trans·ver·sal,"nome feminino",tɾə̃z.veɾ.sˈaw
trans·ver·sal,adjetivo,tɾə̃z.veɾ.sˈaw
trans·ver·sa·li·da·de,"nome feminino",tɾə̃z.veɾ.sa.li.dˈa.dʒi
trans·ver·sal·men·te,advérbio,tɾə̃z.veɾ.saw.mˈẽj.tʃi
trans·vi·a·da,"nome feminino",tɾə̃z.vjˈa.də
trans·vi·a·do,adjetivo,tɾə̃z.vjˈa.dʊ
trans·vi·a·do,"nome masculino",tɾə̃z.vjˈa.dʊ
trans·vi·ar,verbo,tɾə̃z.vjˈa
trans·vi·o,"nome masculino",tɾə̃z.vˈi.ʊ
tran·vi·a,"nome feminino","tɾə̃.vˈi.jə ou tɾə̃.vˈi.jə"
tra·pa,"nome feminino",tɾˈa.pə
tra·pa·ça,"nome feminino",tɾa.pˈa.sə
tra·pa·ce·ar,verbo,tɾa.pa.si.ˈa
tra·pa·cei·ro,"nome masculino",tɾa.pa.sˈej.ɾʊ
tra·pa·cei·ro,adjetivo,tɾa.pa.sˈej.ɾʊ
tra·pa·lha·da,"nome feminino",tɾa.pa.ʎˈa.də
tra·pa·lha·do,adjetivo,tɾa.pa.ʎˈa.dʊ
tra·pa·lhão,"nome masculino",tɾa.pa.ʎˈə̃w
tra·pa·lhão,adjetivo,tɾa.pa.ʎˈə̃w
tra·pa·lhi·ce,"nome feminino",tɾa.pa.ʎˈi.si
tra·pa·lho·na,"nome feminino",tɾa.pa.ʎˈo.nə
tra·pei·ra,"nome feminino",tɾa.pˈej.ɾə
tra·pei·ro,"nome masculino",tɾa.pˈej.ɾʊ
"tra·pé·zi· o","nome masculino",tɾa.pˈɛ.zjʊ
tra·pe·zis·ta,"nome feminino",tɾa.pe.zˈis.tə
tra·pe·zis·ta,"nome masculino",tɾa.pe.zˈis.tə
tra·pe·zoi·dal,adjetivo,tɾa.pe.zɔj.dˈaw
tra·pi·che,"nome masculino",tɾa.pˈi.ʃi
tra·pi·nho,"nome masculino",tɾa.pˈi.ɲʊ
tra·pis·ta,"nome feminino",tɾa.pˈis.tə
tra·pis·ta,adjetivo,tɾa.pˈis.tə
tra·pis·ta,"nome masculino",tɾa.pˈis.tə
tra·po,"nome masculino",tɾˈa.pʊ
tra·que,"nome masculino",tɾˈa.ki
tra·que·ar,verbo,tɾa.ki.ˈa
tra·quei·a,"nome feminino",tɾa.kˈej.jə
tra·que·jar,verbo,tɾa.ke.ʒˈa
tra·que·jo,"nome masculino",tɾa.kˈe.ʒʊ
tra·que·o·to·mi·a,"nome feminino",tɾa.ke.o.to.mˈi.jə
tra·que·te,"nome masculino",tɾa.kˈe.tʃi
tra·qui·na,"nome masculino","tɾa.kˈi.nə ou tɾa.kˈi.nə"
tra·qui·na,adjetivo,tɾa.kˈi.nə
tra·qui·nar,verbo,tɾa.ki.nˈa
tra·qui·nas,"nome masculino",tɾa.kˈi.nəs
tra·qui·nas,adjetivo,tɾa.kˈi.nəs
tra·qui·nas,"nome feminino",tɾa.kˈi.nəs
tra·qui·ni·ce,"nome feminino",tɾa.ki.nˈi.si
tra·qui·ta·na,"nome feminino",tɾa.ki.tˈə.nə
trás,interjeição,tɾˈas
trás,preposição,tɾˈas
tra·sei·ra,"nome feminino",tɾa.zˈej.ɾə
tra·sei·ro,adjetivo,tɾa.zˈej.ɾʊ
tra·sei·ro,"nome masculino",tɾa.zˈej.ɾʊ
tras·fe·ga,"nome feminino",tɾas.fˈɛ.gə
tras·fe·gar,verbo,tɾas.fe.gˈa
tras·la·da·ção,"nome feminino",tɾas.la.da.sˈə̃w
tras·la·dar,verbo,tɾaz.la.dˈa
tras·la·do,"nome masculino",tɾaz.lˈa.dʊ
tras·mon·ta·na,"nome feminino",tɾas.mõ.tˈə.nə
tras·mon·ta·no,"nome masculino",tɾaz.mõ.tˈə.nʊ
tras·mon·ta·no,adjetivo,tɾaz.mõ.tˈə.nʊ
tras·te,"nome masculino",tɾˈas.tʃi
tra·ta·da,"nome feminino",tɾa.tˈa.də
tra·ta·dis·ta,"nome masculino",tɾa.ta.dʒˈis.tə
tra·ta·dis·ta,"nome feminino",tɾa.ta.dʒˈis.tə
tra·ta·dís·ti·co,adjetivo,tɾa.ta.dʒˈis.tʃi.kʊ
tra·ta·do,"nome masculino",tɾa.tˈa.dʊ
tra·ta·do,adjetivo,tɾa.tˈa.dʊ
tra·ta·dor,adjetivo,tɾa.ta.dˈoɾ
tra·ta·dor,"nome masculino",tɾa.ta.dˈoɾ
tra·ta·do·ra,"nome feminino",tɾa.ta.dˈo.ɾə
tra·ta·men·to,"nome masculino",tɾa.ta.mˈẽj.tʊ
tra·tan·te,"nome feminino",tɾa.tˈə̃.tʃi
tra·tan·te,"nome masculino",tɾa.tˈə̃.tʃi
tra·tan·te,adjetivo,tɾa.tˈə̃.tʃi
tra·tar,verbo,tɾa.tˈa
tra·tá·vel,adjetivo,tɾa.tˈa.vew
tra·ta·vel·men·te,advérbio,tɾa.ta.vew.mˈẽj.tʃi
tra·to,"nome masculino","tɾˈa.tʊ ou tɾˈa.tʊ"
tra·tor,"nome masculino",tɾa.tˈoɾ
tra·to·ris·ta,"nome masculino","tɾa.to.ɾˈis.tə ou tɾa.to.ɾˈis.tə"
tra·to·ris·ta,"nome feminino",tɾa.to.ɾˈis.tə
trau·li·ta·da,"nome feminino",tɾaw.li.tˈa.də
trau·li·tei·ro,adjetivo,tɾaw.li.tˈej.ɾʊ
trau·li·tei·ro,"nome masculino",tɾaw.li.tˈej.ɾʊ
trau·ma,"nome masculino",tɾˈaw.mə
trau·ma·ti·ca·men·te,advérbio,tɾaw.ma.tʃi.ka.mˈẽj.tʃi
trau·má·ti·co,adjetivo,tɾaw.mˈa.tʃi.kʊ
trau·ma·tis·mo,"nome masculino",tɾaw.ma.tʃˈiz.mʊ
trau·ma·ti·za·ção,"nome feminino",tɾaw.ma.tʃi.za.sˈə̃w
trau·ma·ti·za·da,"nome feminino",tɾaw.ma.tʃi.zˈa.də
trau·ma·ti·za·do,adjetivo,tɾaw.ma.tʃi.zˈa.dʊ
trau·ma·ti·za·do,"nome masculino",tɾaw.ma.tʃi.zˈa.dʊ
trau·ma·ti·zan·te,adjetivo,tɾaw.ma.tʃi.zˈə̃.tʃi
trau·ma·ti·zar,verbo,tɾaw.ma.tʃi.zˈa
trau·ma·to·lo·gi·a,"nome feminino",tɾaw.ma.to.lo.ʒˈi.jə
trau·ma·to·ló·gi·co,adjetivo,tɾaw.ma.to.lˈɔ.ʒi.kʊ
trau·te·ar,verbo,tɾaw.tʃi.ˈa
tra·va,"nome feminino",tɾˈa.və
tra·va-lín·gua,"nome masculino",tɾˌa.və.lˈĩ.gwə
tra·va·da,"nome feminino",tɾa.vˈa.də
tra·va·da·men·te,advérbio,tɾa.va.da.mˈẽj.tʃi
tra·va·do,adjetivo,tɾa.vˈa.dʊ
tra·va·dor,"nome masculino",tɾa.va.dˈoɾ
tra·va·dor,adjetivo,tɾa.va.dˈoɾ
tra·va·dos,"nome masculino",tɾa.vˈa.dʊs
tra·va·gem,"nome feminino",tɾa.vˈa.ʒeɲ
tra·va·men·to,"nome masculino",tɾa.va.mˈẽj.tʊ
tra·van·ca,"nome feminino",tɾa.vˈə̃.kə
tra·vão,"nome masculino",tɾa.vˈə̃w
tra·var,verbo,tɾa.vˈa
tra·ve,"nome feminino",tɾˈa.vi
tra·ve·ja·men·to,"nome masculino",tɾa.ve.ʒa.mˈẽj.tʊ
"tra· vel· ling","nome masculino",
tra·ver·ti·no,"nome masculino",tɾa.veɾ.tʃˈi.nʊ
tra·vés,"nome masculino",tɾa.vˈɛs
tra·ves·sa,"nome feminino",tɾa.vˈɛ.sə
tra·ves·sa·men·te,advérbio,tɾa.vɛ.sa.mˈẽj.tʃi
tra·ves·são,"nome masculino",tɾa.ve.sˈə̃w
tra·ves·são,adjetivo,tɾa.ve.sˈə̃w
tra·ves·sar,verbo,tɾa.ve.sˈa
tra·ves·sei·ro,"nome masculino",tɾa.ve.sˈej.ɾʊ
tra·ves·si·a,"nome feminino",tɾa.ve.sˈi.jə
tra·ves·so,adjetivo,tɾa.vˈɛ.sʊ
tra·ves·su·ra,"nome feminino",tɾa.ve.sˈu.ɾə
tra·ves·ti,"nome feminino",tɾa.ves.tʃˈi
tra·ves·ti,"nome masculino",tɾa.ves.tʃˈi
tra·ves·tir,verbo,tɾa.ves.tʃˈi
tra·ves·tis·mo,"nome masculino",tɾa.ves.tʃˈiz.mʊ
tra·vo,"nome masculino",tɾˈa.vʊ
tra·zer,verbo,tɾa.zˈe
tra·zi·da,"nome feminino",tɾa.zˈi.də
tre·cen·tis·ta,"nome masculino","tɾe.sẽ.tʃˈis.tə ou tɾe.sẽ.tʃˈis.tə"
tre·cen·tis·ta,adjetivo,tɾe.sẽ.tʃˈis.tə
tre·cho,"nome masculino",tɾˈe.ʃʊ
tre·fi·lar,verbo,tɾe.fi.lˈa
tre·fi·la·ri·a,"nome feminino",tɾe.fi.la.ɾˈi.jə
tré·gua,"nome feminino",tɾˈɛ.gwə
trei·na,"nome feminino",tɾˈej.nə
trei·na·do,adjetivo,tɾej.nˈa.dʊ
trei·na·do,"nome masculino",tɾej.nˈa.dʊ
trei·na·dor,"nome masculino",tɾej.na.dˈoɾ
trei·na·dor,adjetivo,tɾej.na.dˈoɾ
trei·na·dor-ad·jun·to,"nome masculino",tɾej.na.dˌor.a.də.ʒˈũ.tʊ
trei·na·do·ra,"nome feminino",tɾej.na.dˈo.ɾə
trei·na·men·to,"nome masculino",tɾej.na.mˈẽj.tʊ
trei·nar,verbo,tɾej.nˈa
trei·no,"nome masculino",tɾˈej.nʊ
tre·jei·tar,verbo,tɾe.ʒej.tˈa
tre·jei·to,"nome masculino",tɾe.ʒˈej.tʊ
tre·la,"nome feminino",tɾˈɛ.lə
trem,"nome masculino",tɾˈeɲ
trem,adjetivo,tɾˈeɲ
tre·ma,"nome masculino",tɾˈɛ.mə
tre·mar,verbo,tɾe.mˈa
tre·me·dei·ra,"nome feminino",tɾe.me.dˈej.ɾə
tre·mel·ga,"nome feminino",tɾe.mˈɛw.gə
tre·me·li·car,verbo,tɾe.me.li.kˈa
tre·me·li·que,"nome masculino",tɾe.me.lˈi.ki
tre·me·li·que,adjetivo,tɾe.me.lˈi.ki
tre·me·li·ques,adjetivo,tɾe.me.lˈi.kis
tre·me·li·ques,"nome masculino","tɾe.me.lˈi.kis ou tɾe.me.lˈi.kis"
tre·me·lu·zen·te,adjetivo,tɾe.me.lu.zˈẽj.tʃi
tre·me·lu·zir,verbo,tɾe.me.lu.zˈi
tre·men·da,"nome feminino",tɾe.mˈẽj.də
tre·men·da·men·te,advérbio,tɾe.mẽ.da.mˈẽj.tʃi
tre·men·do,adjetivo,tɾe.mˈẽj.dʊ
tre·men·te,adjetivo,tɾe.mˈẽj.tʃi
tre·mer,verbo,tɾe.mˈe
tre·mês,adjetivo,tɾe.mˈes
tre·mi·da·men·te,advérbio,tɾe.mi.da.mˈẽj.tʃi
tre·mi·do,"nome masculino",tɾe.mˈi.dʊ
tre·mi·do,adjetivo,tɾe.mˈi.dʊ
